Premise,Hypothesis,Label
Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Despite owning property and having a job, the overall financial indicators suggest a higher likelihood of credit issues",entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is shorter than 1 year; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"The customer exhibits several risk factors such as a low checking account balance, a short loan duration and loan amount, a high installment rate relative to disposable income, a young age, and being a foreign worker without a registered telephone, all of which suggest a higher likelihood of financial instability and difficulty in repaying debts, despite having a high savings account and a skilled job",entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is shorter than 1 year; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,The lack of other debtors and installment plans does not offset these concerns,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,The customer exhibits several risk factors such as low balances in both checking and saving accounts,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,a loan duration and amount below median levels,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,a high installment rate relative to disposable income,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,and being a younger demographic and a foreign worker,entailment
Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is a co-applicant for other debts; Property is real estate; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,The customer's negative checking account balance,entailment
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Additionally, the low balance in the saving account and the high loan amount compared to the average in the bank point towards a potentially risky financial profile",contradiction
Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is shorter than 1 year; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is no.,and a high installment rate compared to their disposable income,contradiction
Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Additionally, the low disposable income and the presence of other installment plans (banks) further contribute to the negative assessment",contradiction
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Additionally, the lack of a registered phone number and the presence of other installment plans further suggest potential financial instability",contradiction
Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is unemployed; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is building society savings agreement or life insurance; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is not a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Lack of property ownership, This suggests a lack of financial security and potential for difficulty securing loans",contradiction
Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is unemployed; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is building society savings agreement or life insurance; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is not a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.," High number of dependents, This indicates a potential strain on the customer's finances and ability to manage debt",contradiction
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is younger than 50% of all cases in the bank; Other installment plans are stores; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes., a long-term loan assignment,contradiction
Checking account is high balance or salary assignments for at least 1 year; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans are stores; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,a high installment rate,contradiction
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is not a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,a high installment rate as a percentage of disposable income,contradiction
Checking account is high balance or salary assignments for at least 1 year; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is unknown or none; Age is younger than 50% of all cases in the bank; Other installment plans are banks; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Additionally, the lack of property ownership and the presence of multiple liabilities with more than one person being responsible for maintenance further complicate the creditworthiness",contradiction
Checking account is high balance or salary assignments for at least 1 year; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is high balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is not a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"The combination of these factors, along with the absence of skilled employment and the potential for multiple liabilities due to the number of people being responsible for maintenance, outweighs the positive attributes such as a high balance in checking and savings accounts, long-term employment, and ownership of property",contradiction
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,The lack of other installment plans and the presence of maintenance liabilities could further strain their financial situation,contradiction
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is shorter than 1 year; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is not a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"The customer exhibits several risk factors such as a low savings account balance, short-term employment, high installment rate relative to income, older age, and lack of property ownership, which collectively suggest a higher likelihood of financial instability and difficulty in repaying debts, despite no existing other debts or installment plans",contradiction
Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,a short loan duration,entailment
Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,a low loan amount,entailment
Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,a low saving account balance,entailment
Checking account is negative balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,and a foreign worker status,entailment
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,The high installment rate compared to disposable income,entailment
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,low savings,entailment
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,and foreign worker status all point towards a higher risk of default,entailment
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,The foreign worker status and the lack of a registered phone number raise concerns about the customer's reliability and ability to manage financial obligations,entailment
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Additionally, the high balance in the checking account and the lower loan amount suggest a potential for financial instability",entailment
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"The combination of these factors, along with the foreign worker status, points towards a higher risk of default",entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,low balance in both checking and savings accounts,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,a shorter loan duration than the average,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,a higher loan amount than the average,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,and a foreign worker status,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is shorter than 1 year; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,low checking account balance,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is shorter than 1 year; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,short employment history,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is shorter than 1 year; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,and a high reliance on installment plans,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is shorter than 1 year; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is real estate; Age is older than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Additionally, the foreign worker status and the lack of a stable income source raise concerns",entailment
Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans are stores; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,a negative checking account balance,entailment
Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans are stores; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,a long loan duration exceeding the majority of cases,entailment
Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans are stores; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,a high loan amount exceeding the majority of cases,entailment
Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans are stores; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,a low balance in their saving account,entailment
Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans are stores; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,a relatively short employment history,entailment
Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans are stores; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,and a high proportion of installment plans tied to stores,entailment
Checking account is negative balance; Loan duration is longer than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans are stores; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Additionally, the foreign worker status and lack of registered phone number further contribute to a negative assessment",entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,low balance in both checking and savings accounts,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,a shorter loan duration than the average,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,a higher loan amount than the average,entailment
Checking account is low balance; Loan duration is shorter than 50% of all cases in the bank; Loan amount is higher than 50% of all cases in the bank; Saving account is low balance; Present employment is between 1 year to 4 years; Installment rate in percentage of disposable income is lower than 50% of all cases in the bank; The status of other debtors is none; Property is car or other; Age is younger than 50% of all cases in the bank; Other installment plans is none; Housing is own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,and a foreign worker status,entailment
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is unknown or none; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,The high installment rate compared to disposable income,entailment
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is unknown or none; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,foreign worker status,entailment
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is unknown or none; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,and lack of property ownership suggest potential financial instability and a higher risk of default,entailment
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is high balance; Present employment is longer than 4 years; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is unknown or none; Age is older than 50% of all cases in the bank; Other installment plans is none; Housing is not own; Job is a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is not registered under the customer's name; Foreign worker is yes.,"Additionally, the loan duration and amount are within the lower range, which could indicate a lack of financial history or a higher likelihood of default",entailment
Checking account is high balance or salary assignments for at least 1 year; Loan duration is shorter than 50% of all cases in the bank; Loan amount is lower than 50% of all cases in the bank; Saving account is low balance; Present employment is shorter than 1 year; Installment rate in percentage of disposable income is higher than 50% of all cases in the bank; The status of other debtors is none; Property is building society savings agreement or life insurance; Age is younger than 50% of all cases in the bank; Other installment plans are banks; Housing is own; Job is not a skilled employee or a resident; Number of people being liable to provide maintenance for is equal to or more than 1; Telephone is registered under the customer's name; Foreign worker is yes.,"Short employment, Present employment is less than 1 year, indicating a lack of financial stability",entailment
